Rhombomys opimus
Gehyra oceanica
Cygnus atratus
Cygnus columbianus
Cygnus cygnus
Pelecanus philippensis
Tadarida teniotis
Macaca hecki
Macaca maura
Macaca nigra
Macaca nigrescens
Macaca ochreata
Macaca tonkeana
Silurus lanzhouensis
Amphiuma means
Aneides aeneus
Aneides hardii
Aneides lugubris
Batrachoseps attenuatus
Batrachoseps major
Batrachoseps robustus
Batrachuperus karlschmidti
Batrachuperus londongensis
Batrachuperus pinchonii
Batrachuperus tibetanus
Batrachuperus yenyuanensis
Bolitoglossa rufescens
Desmognathus fuscus
Desmognathus quadramaculatus
Desmognathus wrighti
Dicamptodon aterrimus
Ensatina eschscholtzii
Eurycea bislineata
Eurycea quadridigitata
Hemidactylium scutatum
Hemidactylus bowringii
Hydromantes italicus
Hydromantes shastae
Hynobius amjiensis
Hynobius chinensis
Hynobius guabangshanensis
Hynobius kimurae
Hynobius leechii
Hynobius nigrescens
Hynobius retardatus
Hynobius tokyoensis
Kaloula conjuncta
Karsenia koreana
Liophryne schlaginhaufeni
Liua shihi
Liua tsinpaensis
Naja atra
Necturus beyeri
Onychodactylus fischeri
Onychodactylus zhangyapingi
Pachyhynobius shangchengensis
Paradactylodon mustersi
Plethodon asupak
Plethodon cinereus
Plethodon dunni
Plethodon jordani
Podocnemis unifilis
Proteus anguinus
Pseudobranchus axanthus
Pseudoeurycea leprosa
Pseudohynobius flavomaculatus
Pseudohynobius puxiongensis
Pseudohynobius shuichengensis
Pseudotriton ruber
Rhyacotriton variegatus
Salamandra salamandra
Salamandrella keyserlingii
Scincella reevesii
Siren intermedia
Stereochilus marginatus
Stumpffia pygmaea
Thorius troglodytes
Tylototriton asperrimus
Vicugna vicugna
Ochotona cansus
Ochotona dauurica
Ochotona huangensis
Ochotona thibetana
Achalinus ater
Achalinus meiguensis
Achalinus rufescens
Achalinus spinalis
Ahaetulla prasina
Amphiesma stolatum
Azemiops feae
Azemiops kharini
Boiga cyanea
Boiga guangxiensis
Boiga multomaculata
Bungarus fasciatus
Bungarus multicinctus
Calamaria pavimentata
Calamaria septentrionalis
Chrysopelea ornata
Coelognathus radiatus
Daboia siamensis
Deinagkistrodon acutus
Dendrelaphis pictus
Dendrelaphis subocularis
Elaphe anomala
Elaphe bimaculata
Elaphe cantoris
Elaphe carinata
Elaphe dione
Elaphe schrenckii
Elaphe zoigeensis
Eryx tataricus
Euprepiophis mandarinus
Euprepiophis perlacea
Gloydius halys
Gloydius lijianlii
Gloydius liupanensis
Gloydius monticola
Gloydius saxatilis
Gloydius shedaoensis
Gloydius strauchi
Gloydius ussuriensis
Gonyosoma boulengeri
Gonyosoma frenatum
Gonyosoma prasinum
Hebius atemporale
Hebius boulengeri
Hebius craspedogaster
Hebius metusium
Hebius octolineatum
Hebius optatum
Hebius popei
Hebius sauteri
Hebius venningi
Hebius vibakari
Heterodon platirhinos
Hydrophis cyanocinctus
Hypsiscopus plumbea
Laticauda colubrina
Liopeltis stoliczkae
Lycodon fasciatus
Lycodon flavozonatus
Lycodon futsingensis
Lycodon liuchengchaoi
Lycodon meridionalis
Lycodon rosozonatus
Lycodon rufozonatus
Lycodon ruhstrati
Lycodon septentrionalis
Lycodon subcinctus
Lycodon synaptor
Macropisthodon rudis
Myrrophis bennettii
Myrrophis chinensis
Oligodon albocinctus
Oligodon catenatus
Oligodon chinensis
Oligodon cinereus
Oligodon fasciolatus
Oligodon formosanus
Oligodon lacroixi
Oligodon ornatus
Oocatochus rufodorsatus
Opisthotropis andersonii
Opisthotropis balteata
Opisthotropis cheni
Opisthotropis guangxiensis
Opisthotropis kuatunensis
Opisthotropis lateralis
Opisthotropis latouchii
Opisthotropis laui
Opisthotropis maculosa
Opisthotropis maxwelli
Opisthotropis shenzhenensis
Oreocryptophis porphyraceus
Ovophis monticola
Ovophis tonkinensis
Ovophis zayuensis
Pareas boulengeri
Pareas carinatus
Pareas formosensis
Pareas hamptoni
Pareas margaritophorus
Pareas monticola
Pareas nigriceps
Pareas stanleyi
Plagiopholis blakewayi
Plagiopholis styani
Protobothrops cornutus
Protobothrops dabieshanensis
Protobothrops elegans
Protobothrops jerdonii
Protobothrops maolanensis
Protobothrops tokarensis
Protobothrops trungkhanhensis
Protobothrops xiangchengensis
Psammodynastes pulverulentus
Psammophis lineolatus
Pseudoxenodon bambusicola
Pseudoxenodon karlschmidti
Pseudoxenodon macrops
Pseudoxenodon stejnegeri
Ptyas dhumnades
Ptyas korros
Ptyas major
Ptyas mucosa
Ptyas multicinctus
Ptyas nigromarginata
Rhabdophis adleri
Rhabdophis guangdongensis
Rhabdophis himalayanus
Rhabdophis leonardi
Rhabdophis nigrocinctus
Rhabdophis nuchalis
Rhabdophis subminiatus
Rhabdophis swinhonis
Sibynophis chinensis
Sibynophis collaris
Sinomicrurus kelloggi
Sinomicrurus macclellandi
Sinonatrix aequifasciata
Sinonatrix annularis
Sinonatrix percarinata
Thermophis baileyi
Thermophis shangrila
Thermophis zhaoermii
Trimeresurus albolabris
Trimeresurus flavomaculatus
Trimeresurus popeiorum
Trimeresurus purpureomaculatus
Trimeresurus sichuanensis
Trimeresurus stejnegeri
Trimeresurus yunnanensis
Xenochrophis flavipunctatus
Xenopeltis hainanensis
Dasycercus cristicauda
Dasykaluta rosamondae
Dasyuroides byrnei
Dasyurus geoffroii
Echymipera rufescens
Isoodon obesulus
Murexia longicaudata
Myoictis leucura
Parantechinus apicalis
Perameles bougainville
Phascogale tapoatafa
Phascolosorex dorsalis
Planigale gilesi
Pseudantechinus bilarni
Pseudantechinus macdonnellensis
