org1,org2,dst
Anabarilius grahami,Poecilia latipinna,0.1279267773520647
Parus major,Sarcophilus harrisii,0.12792852415618797
Labeo rohita,Salarias fasciatus,0.12793834296724468
Anolis carolinensis,Colinus virginianus,0.12795610425240056
Sarcophilus harrisii,Taeniopygia guttata,0.1279624893435635
Vombatus ursinus,Zosterops borbonicus,0.1279796048438496
Ornithorhynchus anatinus,Zonotrichia albicollis,0.12800092336103416
Lepisosteus oculatus,Poecilia formosa,0.12800338409475465
Boleophthalmus pectinirostris,Electrophorus electricus,0.12800808897876642
Paramormyrops kingsleyae,Scophthalmus maximus,0.12801020408163263
Lepisosteus oculatus,Poecilia mexicana,0.12801490514905148
Boleophthalmus pectinirostris,Ictalurus punctatus,0.12801666666666667
Picoides pubescens,Vombatus ursinus,0.12801714153347232
Ornithorhynchus anatinus,Pelecanus crispus,0.12802524127691167
Meleagris gallopavo,Vombatus ursinus,0.1280365296803653
Cottoperca gobio,Pangasianodon hypophthalmus,0.12803819444444445
Pangasianodon hypophthalmus,Takifugu rubripes,0.12803881511746681
Lepisosteus oculatus,Oryzias latipes,0.12804123711340207
Lepisosteus oculatus,Oncorhynchus kisutch,0.1280764029749831
Balearica regulorum,Ornithorhynchus anatinus,0.12809734513274335
Charadrius vociferus,Vombatus ursinus,0.12812089356110382
Cynoglossus semilaevis,Pangasianodon hypophthalmus,0.12813141683778234
Erythrura gouldiae,Notechis scutatus,0.1281395987908766
Grammomys surdaster,Phascolarctos cinereus,0.12816707218167073
Falco cherrug,Vombatus ursinus,0.12820765027322403
Cathartes aura,Thamnophis sirtalis,0.1282116944088775
Phascolarctos cinereus,Serinus canaria,0.12821505376344086
Chrysemys picta,Ophiophagus hannah,0.12822122571001496
Anser cygnoides,Sarcophilus harrisii,0.12822561964327078
Fukomys damarensis,Vombatus ursinus,0.12823061630218688
Egretta garzetta,Monodelphis domestica,0.1282372881355932
Cricetulus griseus,Vombatus ursinus,0.12823893229166666
Falco peregrinus,Sarcophilus harrisii,0.12825311942959003
Nothoprocta perdicaria,Sarcophilus harrisii,0.12826370757180156
Calidris pugnax,Sarcophilus harrisii,0.1282660590277778
Myotis davidii,Neotoma lepida,0.1282712511938873
Monodelphis domestica,Sousa chinensis,0.12827364032594277
Oryzias javanicus,Salvelinus alpinus,0.12827777777777777
Coturnix japonica,Sarcophilus harrisii,0.12828118209474143
Gadus morhua,Sinocyclocheilus grahami,0.12828178694158077
Ornithorhynchus anatinus,Pygoscelis adeliae,0.1282885431400283
Monodelphis domestica,Tauraco erythrolophus,0.12829315802288777
Charadrius vociferus,Sarcophilus harrisii,0.12829535299374442
Erinaceus europaeus,Monodelphis domestica,0.12829579186310458
Erinaceus europaeus,Phascolarctos cinereus,0.12830141129032258
Monodelphis domestica,Patagioenas fasciata,0.128302304964539
Lepisosteus oculatus,Monopterus albus,0.12833165491775764
Lepisosteus oculatus,Salvelinus alpinus,0.12834525025536261
Labeo rohita,Neolamprologus brichardi,0.12834691501746218
Cricetulus griseus,Monodelphis domestica,0.12835094782754572
Phascolarctos cinereus,Rattus norvegicus,0.1283511846802986
Hippocampus comes,Sinocyclocheilus rhinocerous,0.12835386721423683
Neotoma lepida,Ochotona princeps,0.128363740022805
Monodelphis domestica,Peromyscus leucopus,0.128364973490679
Cynoglossus semilaevis,Tachysurus fulvidraco,0.12837240910635406
Corvus cornix,Ornithorhynchus anatinus,0.12838733431516938
Cuculus canorus,Phascolarctos cinereus,0.1283994032395567
Ochotona princeps,Sarcophilus harrisii,0.12840670859538783
Fukomys damarensis,Ornithorhynchus anatinus,0.1284275321768327
Apaloderma vittatum,Ornithorhynchus anatinus,0.1284298780487805
Melopsittacus undulatus,Vombatus ursinus,0.12843333333333334
Cottoperca gobio,Sinocyclocheilus rhinocerous,0.12844945355191256
Peromyscus leucopus,Sarcophilus harrisii,0.12844961240310077
Nipponia nippon,Sarcophilus harrisii,0.12845767888307155
Thamnophis sirtalis,Tyto alba,0.12845884413309983
Peromyscus maniculatus,Phascolarctos cinereus,0.1284640522875817
Ochotona princeps,Phascolarctos cinereus,0.12846526386105545
Clupea harengus,Oryzias latipes,0.12846727704306543
Ornithorhynchus anatinus,Phalacrocorax carbo,0.12847011144883486
Labeo rohita,Perca flavescens,0.12848006019563582
Manacus vitellinus,Monodelphis domestica,0.12849352419904567
Merops nubicus,Protobothrops mucrosquamatus,0.12850622406639003
Esox lucius,Gambusia affinis,0.12851681957186545
Athene cunicularia,Monodelphis domestica,0.12852675469075747
Sarcophilus harrisii,Sousa chinensis,0.12853751187084522
Anabarilius grahami,Oncorhynchus mykiss,0.12854406130268198
Monodelphis domestica,Zosterops borbonicus,0.12855129039253957
Charadrius vociferus,Phascolarctos cinereus,0.12855902777777778
Neotoma lepida,Tursiops truncatus,0.1285641960307817
Patagioenas fasciata,Phascolarctos cinereus,0.12856526429341963
Grammomys surdaster,Vombatus ursinus,0.12856556704414904
Grammomys surdaster,Ornithorhynchus anatinus,0.1285740638258624
Ornithorhynchus anatinus,Peromyscus leucopus,0.128579418344519
Phascolarctos cinereus,Sousa chinensis,0.12859601449275362
Sousa chinensis,Vombatus ursinus,0.12862755847953217
Lepisosteus oculatus,Poecilia latipinna,0.1286294416243655
Mesocricetus auratus,Phascolarctos cinereus,0.12863142292490118
Acanthisitta chloris,Ornithorhynchus anatinus,0.12863726955655205
Cricetulus griseus,Sarcophilus harrisii,0.12865585950692332
Microtus ochrogaster,Phascolarctos cinereus,0.1286575431736722
Manacus vitellinus,Vombatus ursinus,0.12865771812080537
Anabarilius grahami,Salmo salar,0.12867429055484964
Lepisosteus oculatus,Poecilia reticulata,0.12867697594501717
Gadus morhua,Sinocyclocheilus rhinocerous,0.12869893580501202
Lepisosteus oculatus,Oryzias melastigma,0.1287046456425907
Dasypus novemcinctus,Neotoma lepida,0.12871417797888388
Protobothrops mucrosquamatus,Tyto alba,0.12871962871962872
Cuculus canorus,Sarcophilus harrisii,0.12872082782915015
Fukomys damarensis,Monodelphis domestica,0.12872358554873892
Fundulus heteroclitus,Tachysurus fulvidraco,0.1287454120787454
Cathartes aura,Pseudonaja textilis,0.12875699440447644
Gambusia affinis,Liparis tanakae,0.12878995433789955
Lepisosteus oculatus,Xiphophorus maculatus,0.12879094900371496
Ficedula albicollis,Phascolarctos cinereus,0.12879677980852916
Peromyscus leucopus,Vombatus ursinus,0.12879767827529023
Ornithorhynchus anatinus,Podarcis muralis,0.1288005131494548
Manis javanica,Neotoma lepida,0.12880285557386054
Cyanistes caeruleus,Monodelphis domestica,0.12880336058128974
Grammomys surdaster,Monodelphis domestica,0.12880637504238726
Tachysurus fulvidraco,Takifugu rubripes,0.1288416075650118
Monodelphis domestica,Picoides pubescens,0.12884660559079164
Eurypyga helias,Ornithorhynchus anatinus,0.1288621047174702
Cervus elaphus,Mus caroli,0.1288651143276694
Buceros rhinoceros,Notechis scutatus,0.1288690476190476
Cyprinodon variegatus,Labeo rohita,0.12887996941896024
Phascolarctos cinereus,Zosterops borbonicus,0.12888048729258558
Erinaceus europaeus,Vombatus ursinus,0.1288917089678511
Monodelphis domestica,Peromyscus maniculatus,0.12889340789696663
Cavia porcellus,Phascolarctos cinereus,0.1288938125718037
Chaetura pelagica,Ornithorhynchus anatinus,0.12891847699135714
Dipodomys ordii,Monodelphis domestica,0.12892869505019036
Mesocricetus auratus,Vombatus ursinus,0.1289294039294039
Cottoperca gobio,Tachysurus fulvidraco,0.12893016855865153
Nestor notabilis,Ornithorhynchus anatinus,0.12893839785731678
Cavia porcellus,Ornithorhynchus anatinus,0.12893998878295007
Grammomys surdaster,Sarcophilus harrisii,0.12895545314900153
Dipodomys ordii,Phascolarctos cinereus,0.1289613406338145
Acanthisitta chloris,Vombatus ursinus,0.12896882494004797
Monodelphis domestica,Rattus norvegicus,0.12897188346883467
Anabarilius grahami,Labrus bergylta,0.1289733676975945
Ornithorhynchus anatinus,Pogona vitticeps,0.12898930364549224
Falco cherrug,Phascolarctos cinereus,0.129004329004329
Myotis brandtii,Ornithorhynchus anatinus,0.129004329004329
Cricetulus griseus,Ornithorhynchus anatinus,0.12901573362605195
Monodelphis domestica,Zonotrichia albicollis,0.1290165420348969
Acanthisitta chloris,Monodelphis domestica,0.12903343023255814
Ophiophagus hannah,Terrapene carolina,0.12903563941299792
Bambusicola thoracicus,Podarcis muralis,0.12905894519131333
Callipepla squamata,Notechis scutatus,0.12905913978494624
Anabarilius grahami,Poecilia mexicana,0.12906530089628682
Vombatus ursinus,Zonotrichia albicollis,0.12906639928698752
Aptenodytes forsteri,Vombatus ursinus,0.12906726842897057
Mus musculus,Phascolarctos cinereus,0.12908812630900596
Antrostomus carolinensis,Ornithorhynchus anatinus,0.12914118246687054
Phascolarctos cinereus,Picoides pubescens,0.129143709825528
Oncorhynchus tshawytscha,Oryzias javanicus,0.12914814814814815
Ornithorhynchus anatinus,Rattus norvegicus,0.12917586460632818
Anabarilius grahami,Perca flavescens,0.1291930713983946
Oncorhynchus nerka,Oryzias javanicus,0.12920847268673355
Cyprinodon variegatus,Lepisosteus oculatus,0.1292094455852156
Anabarilius grahami,Xiphophorus maculatus,0.12921468203158346
Nothobranchius furzeri,Paramormyrops kingsleyae,0.12922419460881
Bambusicola thoracicus,Gekko japonicus,0.12922781271837874
Austrofundulus limnaeus,Paramormyrops kingsleyae,0.12923202614379084
Danio rerio,Oryzias javanicus,0.12923351158645277
Mus musculus,Ornithorhynchus anatinus,0.12924008810572687
Cervus elaphus,Meriones unguiculatus,0.12925255048927753
Myotis davidii,Ornithorhynchus anatinus,0.12926898914905768
Anabarilius grahami,Kryptolebias marmoratus,0.12929553264604812
Corvus brachyrhynchos,Monodelphis domestica,0.12929599640125955
Labeo rohita,Scophthalmus maximus,0.12930489731437597
Amazona aestiva,Ornithorhynchus anatinus,0.12930565851247838
Lepisosteus oculatus,Xiphophorus couchianus,0.12931034482758622
Egretta garzetta,Vombatus ursinus,0.12933820274457725
Microtus ochrogaster,Ornithorhynchus anatinus,0.1293422025129342
Picoides pubescens,Sarcophilus harrisii,0.1293560606060606
Labeo rohita,Poecilia mexicana,0.12935779816513762
Egretta garzetta,Sarcophilus harrisii,0.1293710263396912
Labeo rohita,Poecilia latipinna,0.12938046370201445
Erinaceus europaeus,Ornithorhynchus anatinus,0.12939946788293424
Chrysemys picta,Rhinatrema bivittatum,0.12940229885057472
Cavia porcellus,Vombatus ursinus,0.12941567065073042
Labeo rohita,Labrus bergylta,0.1294162826420891
Anabarilius grahami,Poecilia formosa,0.12942307692307692
Ochotona princeps,Vombatus ursinus,0.12942866801893171
Melopsittacus undulatus,Phascolarctos cinereus,0.12943309162821356
Labeo rohita,Xiphophorus maculatus,0.12945648042569366
Monodelphis domestica,Mus musculus,0.12948006057546693
Peromyscus maniculatus,Vombatus ursinus,0.1295023891909705
Boleophthalmus pectinirostris,Pangasianodon hypophthalmus,0.12951848084096304
Notothenia coriiceps,Pygocentrus nattereri,0.12952436194895592
Rattus norvegicus,Sarcophilus harrisii,0.12953770044353463
Aptenodytes forsteri,Phascolarctos cinereus,0.12955512984248616
Microtus ochrogaster,Sarcophilus harrisii,0.12955555555555556
Anabarilius grahami,Neolamprologus brichardi,0.1295691906005222
Erinaceus europaeus,Sarcophilus harrisii,0.12957697033526416
Anabarilius grahami,Paralichthys olivaceus,0.12958440445586974
Cyanistes caeruleus,Vombatus ursinus,0.12958864296892467
Lepisosteus oculatus,Scophthalmus maximus,0.129590395480226
Monodelphis domestica,Phalacrocorax carbo,0.12959283787098355
Monodelphis domestica,Tinamus guttatus,0.12961547370859391
Cyprinus carpio,Hippocampus comes,0.12962393162393163
Gadus morhua,Ictalurus punctatus,0.12962585034013605
Manacus vitellinus,Phascolarctos cinereus,0.12963700752545373
Rattus norvegicus,Vombatus ursinus,0.12966240576860047
Kryptolebias marmoratus,Lepisosteus oculatus,0.1296653144016227
Peromyscus maniculatus,Sarcophilus harrisii,0.12968188814776807
Ornithorhynchus anatinus,Python bivittatus,0.12969451931716083
Astyanax mexicanus,Takifugu flavidus,0.1296949650863653
Ochotona princeps,Ornithorhynchus anatinus,0.12970849895892486
Leptosomus discolor,Ornithorhynchus anatinus,0.12971556886227545
Fulmarus glacialis,Monodelphis domestica,0.12972044539208719
Corvus brachyrhynchos,Vombatus ursinus,0.12972406181015453
Cavia porcellus,Monodelphis domestica,0.1297752808988764
Podiceps cristatus,Pseudonaja textilis,0.1297819971870605
Sarcophilus harrisii,Zosterops borbonicus,0.12979302832244008
Collichthys lucidus,Labeo rohita,0.12980344965904533
Cervus elaphus,Mus pahari,0.12980466288594833
Microtus ochrogaster,Vombatus ursinus,0.1298059529682618
Athene cunicularia,Vombatus ursinus,0.12981076151390789
Falco cherrug,Sarcophilus harrisii,0.12981220657276996
Hippocampus comes,Sinocyclocheilus grahami,0.12981730437780076
Chrysochloris asiatica,Neotoma lepida,0.1298212005108557
Columba livia,Ornithorhynchus anatinus,0.1298251667816885
Microtus ochrogaster,Monodelphis domestica,0.12982901642119518
Buceros rhinoceros,Protobothrops mucrosquamatus,0.12983805668016193
Mesocricetus auratus,Ornithorhynchus anatinus,0.12985214299082912
Cottoperca gobio,Paramormyrops kingsleyae,0.129854778790949
Oncorhynchus kisutch,Takifugu flavidus,0.12986348122866895
Cathartes aura,Protobothrops mucrosquamatus,0.1298661800486618
Meriones unguiculatus,Phascolarctos cinereus,0.1298757560895864
Sarcophilus harrisii,Serinus canaria,0.12988659106070713
Tauraco erythrolophus,Vombatus ursinus,0.12988753290260827
Rhinatrema bivittatum,Terrapene carolina,0.12989583333333335
Oncorhynchus kisutch,Oryzias javanicus,0.12990412979351032
Amazona aestiva,Monodelphis domestica,0.12990620490620491
Labeo rohita,Monopterus albus,0.12990919409761634
Monodelphis domestica,Pygoscelis adeliae,0.1299092970521542
Limosa lapponica,Pogona vitticeps,0.12991329479768787
Meleagris gallopavo,Monodelphis domestica,0.12991869918699187
Labeo rohita,Poecilia formosa,0.12992380952380952
Cyanistes caeruleus,Sarcophilus harrisii,0.12992501704158146
Hippocampus comes,Pangasianodon hypophthalmus,0.1299266247379455
Mus musculus,Vombatus ursinus,0.12993480032599838
Gavia stellata,Ornithorhynchus anatinus,0.12993503248375812
Egretta garzetta,Phascolarctos cinereus,0.1299364453210607
Paramormyrops kingsleyae,Takifugu rubripes,0.1299536116633532
Boleophthalmus pectinirostris,Clupea harengus,0.12995564653701808
Cavia porcellus,Sarcophilus harrisii,0.1299638989169675
Monodelphis domestica,Pogona vitticeps,0.12996753246753248
Hirundo rustica,Protobothrops mucrosquamatus,0.12999490316004078
Anabarilius grahami,Oncorhynchus nerka,0.12999557913351018
Meriones unguiculatus,Ornithorhynchus anatinus,0.13
Ornithorhynchus anatinus,Peromyscus maniculatus,0.13001110494169907
Austrofundulus limnaeus,Tachysurus fulvidraco,0.13003316749585406
Monodelphis domestica,Pelecanus crispus,0.1300358422939068
Melopsittacus undulatus,Sarcophilus harrisii,0.13003849637681159
Nothobranchius furzeri,Pangasianodon hypophthalmus,0.1300405268490375
Acanthisitta chloris,Phascolarctos cinereus,0.13005698005698005
Monodelphis domestica,Ochotona princeps,0.13006230529595014
Electrophorus electricus,Gadus morhua,0.13006502395619438
Mesocricetus auratus,Sarcophilus harrisii,0.13006926406926408
Sarcophilus harrisii,Zonotrichia albicollis,0.13011454753722795
Mesocricetus auratus,Monodelphis domestica,0.13011500171644352
Balearica regulorum,Monodelphis domestica,0.13012275731822473
Boleophthalmus pectinirostris,Tachysurus fulvidraco,0.13012432795698925
Anabarilius grahami,Oryzias melastigma,0.13014957264957264
Labeo rohita,Poecilia reticulata,0.13015046296296295
Anabarilius grahami,Poecilia reticulata,0.1301556420233463
Manacus vitellinus,Sarcophilus harrisii,0.13015710382513662
Labeo rohita,Xiphophorus couchianus,0.13015963511972634
Dipodomys ordii,Sarcophilus harrisii,0.13016822754075616
Meleagris gallopavo,Phascolarctos cinereus,0.13016949152542373
Mus musculus,Sarcophilus harrisii,0.13017490236033283
Colinus virginianus,Pseudonaja textilis,0.130178716490658
Sarcophilus harrisii,Tinamus guttatus,0.13018648018648019
Danionella translucida,Myripristis murdjan,0.13021840315073396
Monodelphis domestica,Phoenicopterus ruber,0.13022030651340996
Clupea harengus,Nothobranchius furzeri,0.13022742701968773
Carassius auratus,Gouania willdenowi,0.13023293963254592
Phascolarctos cinereus,Zonotrichia albicollis,0.13024691358024693
Amazona aestiva,Vombatus ursinus,0.1302491103202847
Callipepla squamata,Protobothrops mucrosquamatus,0.13029451137884873
Anabarilius grahami,Collichthys lucidus,0.13030098831985623
Tinamus guttatus,Vombatus ursinus,0.1303061457619374
Meleagris gallopavo,Sarcophilus harrisii,0.13031988873435327
Aptenodytes forsteri,Sarcophilus harrisii,0.1303320140721196
Oncorhynchus nerka,Takifugu flavidus,0.1303394355453852
Chaetura pelagica,Monodelphis domestica,0.13035592060232717
Fulmarus glacialis,Vombatus ursinus,0.13035714285714287
Dipodomys ordii,Vombatus ursinus,0.13036701860231273
Ornithorhynchus anatinus,Pterocles gutturalis,0.13040251572327044
Chaetura pelagica,Vombatus ursinus,0.13040465012296
Dipodomys ordii,Ornithorhynchus anatinus,0.13043437204910294
Jaculus jaculus,Phascolarctos cinereus,0.13044301712779974
Anabarilius grahami,Monopterus albus,0.13044871794871796
Geospiza fortis,Ornithorhynchus anatinus,0.1304731638418079
Carassius auratus,Oryzias javanicus,0.13047921071176885
Ficedula albicollis,Sarcophilus harrisii,0.13048452220726783
Callipepla squamata,Thamnophis sirtalis,0.13049372146118723
Electrophorus electricus,Oryzias javanicus,0.13049607423269094
Anabarilius grahami,Xiphophorus couchianus,0.1304987212276215
Cathartes aura,Notechis scutatus,0.1305050505050505
Octodon degus,Phascolarctos cinereus,0.13051585345818958
Oncorhynchus tshawytscha,Takifugu flavidus,0.13054290053151102
Austrofundulus limnaeus,Clupea harengus,0.13056680161943318
Apaloderma vittatum,Monodelphis domestica,0.13060291574005436
Balearica regulorum,Vombatus ursinus,0.13062558356676005
Chaetura pelagica,Sarcophilus harrisii,0.13063155494756043
Phascolarctos cinereus,Tauraco erythrolophus,0.13064056939501778
Anabarilius grahami,Oncorhynchus kisutch,0.13064729194187583
Hippocampus comes,Paramormyrops kingsleyae,0.1306544591386911
Fulmarus glacialis,Phascolarctos cinereus,0.13067314365024288
Gouania willdenowi,Scleropages formosus,0.13068033854166666
Anabarilius grahami,Bagarius yarrelli,0.1306919121084619
Meriones unguiculatus,Vombatus ursinus,0.13072040883613584
Haliaeetus albicilla,Monodelphis domestica,0.13073101490418737
Ornithorhynchus anatinus,Phaethon lepturus,0.13074019965911857
Pogona vitticeps,Vombatus ursinus,0.13074144890588485
Meriones unguiculatus,Sarcophilus harrisii,0.13075274348422497
Pygoscelis adeliae,Vombatus ursinus,0.13080197132616486
Notechis scutatus,Podiceps cristatus,0.13080754180007115
Bambusicola thoracicus,Python bivittatus,0.13080861581920905
Amazona aestiva,Phascolarctos cinereus,0.1308198261686634
Denticeps clupeoides,Takifugu flavidus,0.13083515681983954
Anabas testudineus,Danionella translucida,0.13083700440528634
Oryzias javanicus,Sinocyclocheilus anshuiensis,0.13085106382978723
Gambusia affinis,Salmo salar,0.13085147002672776
Chaetura pelagica,Phascolarctos cinereus,0.13085271317829456
Cyanistes caeruleus,Phascolarctos cinereus,0.13085271317829456
Sarcophilus harrisii,Tauraco erythrolophus,0.13085519922254615
Salvelinus alpinus,Takifugu flavidus,0.13087619047619048
Gambusia affinis,Salmo trutta,0.13088179399467884
Pelecanus crispus,Vombatus ursinus,0.1308868501529052
Aquila chrysaetos,Ophiophagus hannah,0.1308876811594203
Anabarilius grahami,Fundulus heteroclitus,0.1308880308880309
Nothobranchius furzeri,Tachysurus fulvidraco,0.13090939485122033
Gekko japonicus,Ornithorhynchus anatinus,0.13093201754385964
Apaloderma vittatum,Vombatus ursinus,0.1309471633795958
Mus caroli,Phascolarctos cinereus,0.13095703125
Gouania willdenowi,Ictalurus punctatus,0.13096421471172962
Meriones unguiculatus,Monodelphis domestica,0.13096818104475072
Monodelphis domestica,Nestor notabilis,0.13098958333333333
Phascolarctos cinereus,Pogona vitticeps,0.1309928631402183
Leptosomus discolor,Monodelphis domestica,0.13099927060539754
Jaculus jaculus,Sarcophilus harrisii,0.13100051840331778
Labrus bergylta,Lepisosteus oculatus,0.13103506979911475
Electrophorus electricus,Gouania willdenowi,0.13105756358768408
Monodelphis domestica,Octodon degus,0.13105828220858895
Cynoglossus semilaevis,Lepisosteus oculatus,0.13106060606060604
Patagioenas fasciata,Sarcophilus harrisii,0.1310656836461126
Octodon degus,Vombatus ursinus,0.13107906514172055
Colius striatus,Ornithorhynchus anatinus,0.13108038914490527
Mus caroli,Ornithorhynchus anatinus,0.13109507954125046
Pygocentrus nattereri,Takifugu bimaculatus,0.13110250737463128
Gouania willdenowi,Sinocyclocheilus anshuiensis,0.1311155246607084
Gadus morhua,Scleropages formosus,0.13112449799196788
Kryptolebias marmoratus,Labeo rohita,0.13113135914958238
Hippocampus comes,Tachysurus fulvidraco,0.13113762102351315
Ornithorhynchus anatinus,Tyto alba,0.1311492459698388
Opisthocomus hoazin,Ornithorhynchus anatinus,0.1311520848397204
Cariama cristata,Ornithorhynchus anatinus,0.131163708086785
Balearica regulorum,Sarcophilus harrisii,0.13116511794138672
Bambusicola thoracicus,Paroedura picta,0.1311886586695747
Pelecanus crispus,Phascolarctos cinereus,0.13120344506517692
Athene cunicularia,Sarcophilus harrisii,0.13120493137939054
Octodon degus,Ornithorhynchus anatinus,0.13120567375886524
Acanthisitta chloris,Sarcophilus harrisii,0.13120903131828113
Merops nubicus,Ornithorhynchus anatinus,0.13122213480199318
Anabarilius grahami,Salvelinus alpinus,0.13122529644268774
Phascolarctos cinereus,Tinamus guttatus,0.13125141434713736
Monodelphis domestica,Mus caroli,0.13126272912423625
Anabarilius grahami,Cyprinodon variegatus,0.1312741312741313
Eurypyga helias,Monodelphis domestica,0.13129048330842052
Gambusia affinis,Oncorhynchus mykiss,0.13131659056316589
Mus pahari,Phascolarctos cinereus,0.13133169934640523
Clupea harengus,Gouania willdenowi,0.13136856368563685
Chelonia mydas,Ophiophagus hannah,0.13138056312443233
Octodon degus,Sarcophilus harrisii,0.13142019993105827
Phalacrocorax carbo,Vombatus ursinus,0.131422351233672
Cariama cristata,Monodelphis domestica,0.13142993100166547
Phascolarctos cinereus,Pygoscelis adeliae,0.1314358632933866
Athene cunicularia,Phascolarctos cinereus,0.13143631436314362
Corvus brachyrhynchos,Phascolarctos cinereus,0.13144509932329188
Cyprinus carpio,Gouania willdenowi,0.13145936981757878
Mus pahari,Ornithorhynchus anatinus,0.13149898091532333
Phalacrocorax carbo,Sarcophilus harrisii,0.13150466372115857
Gambusia affinis,Salvelinus alpinus,0.131529924692826
Ornithorhynchus anatinus,Phoenicopterus ruber,0.13153064568993772
Danio rerio,Takifugu flavidus,0.1315320232896652
Alligator mississippiensis,Ophiophagus hannah,0.1315359477124183
Pelecanus crispus,Sarcophilus harrisii,0.13153735632183908
Fulmarus glacialis,Sarcophilus harrisii,0.1315437842996898
Erythrura gouldiae,Protobothrops mucrosquamatus,0.13155826558265582
Fundulus heteroclitus,Lepisosteus oculatus,0.13157264957264958
Jaculus jaculus,Vombatus ursinus,0.13157850964737192
Columba livia,Monodelphis domestica,0.13158366980708838
Astyanax mexicanus,Gambusia affinis,0.1315911730545877
Columba livia,Vombatus ursinus,0.13159171075837742
Mesitornis unicolor,Ornithorhynchus anatinus,0.1316109422492401
Monodelphis domestica,Pterocles gutturalis,0.13162768031189084
Balearica regulorum,Phascolarctos cinereus,0.13163548163548164
Collichthys lucidus,Lepisosteus oculatus,0.13167567567567567
Corvus brachyrhynchos,Sarcophilus harrisii,0.13167680865449627
Salmo trutta,Takifugu bimaculatus,0.13168335187245087
Elephantulus edwardii,Neotoma lepida,0.13169676448457487
Monodelphis domestica,Phaethon lepturus,0.13170096995505085
Gouania willdenowi,Sinocyclocheilus rhinocerous,0.13170326014637393
Boleophthalmus pectinirostris,Paramormyrops kingsleyae,0.13171989354624086
Ornithorhynchus anatinus,Sousa chinensis,0.13172505634091375
Antrostomus carolinensis,Monodelphis domestica,0.13172675987245525
Chlamydotis macqueenii,Ornithorhynchus anatinus,0.13172979797979797
Fundulus heteroclitus,Labeo rohita,0.1317359507313318
Erinaceus europaeus,Neotoma lepida,0.1317487590683467
Acanthochromis polyacanthus,Danionella translucida,0.13174953959484345
Austrofundulus limnaeus,Lepisosteus oculatus,0.13175008512087164
Chelonia mydas,Rhinatrema bivittatum,0.13175046554934824
Pogona vitticeps,Sarcophilus harrisii,0.13177083333333334
Hippocampus comes,Lepisosteus oculatus,0.13177966101694916
Ictalurus punctatus,Oryzias javanicus,0.13178749111584934
Mus caroli,Vombatus ursinus,0.13180246913580246
Bagarius yarrelli,Scleropages formosus,0.13180764774044032
Phalacrocorax carbo,Phascolarctos cinereus,0.13181600955794504
Monodelphis domestica,Mus pahari,0.13182976554536188
Crocodylus porosus,Ophiophagus hannah,0.13184007707129095
Labeo rohita,Oryzias melastigma,0.13184421534937
Gavia stellata,Monodelphis domestica,0.1318599033816425
Echinops telfairi,Vombatus ursinus,0.13187543133195306
Oryzias javanicus,Sinocyclocheilus rhinocerous,0.13189410092395168
Labeo rohita,Paralichthys olivaceus,0.13189655172413792
Salmo salar,Takifugu bimaculatus,0.13190423162583517
Phoenicopterus ruber,Sarcophilus harrisii,0.13192035966602442
Echinops telfairi,Sarcophilus harrisii,0.13192588633529306
Gouania willdenowi,Sinocyclocheilus grahami,0.13192629815745394
Anabarilius grahami,Oryzias latipes,0.13193548387096773
Cariama cristata,Vombatus ursinus,0.13194152046783628
Limosa lapponica,Podarcis muralis,0.13198797087685976
Amphiprion ocellaris,Danionella translucida,0.13198983297022512
Geospiza fortis,Vombatus ursinus,0.132
Merops nubicus,Monodelphis domestica,0.1320035460992908
Dromaius novaehollandiae,Ophiophagus hannah,0.13200934579439252
Gavialis gangeticus,Ophiophagus hannah,0.13201288244766507
Alligator sinensis,Ophiophagus hannah,0.1320135052179251
Eurypyga helias,Vombatus ursinus,0.13201915991156962
Apteryx rowi,Ophiophagus hannah,0.13202614379084968
Chlamydotis macqueenii,Monodelphis domestica,0.13203335786117243
Monodelphis domestica,Podarcis muralis,0.13203995793901158
Geospiza fortis,Sarcophilus harrisii,0.13204419889502764
Danionella translucida,Lates calcarifer,0.132066594281578
Mus pahari,Vombatus ursinus,0.13208622398414271
Podiceps cristatus,Protobothrops mucrosquamatus,0.13211122918880622
Jaculus jaculus,Monodelphis domestica,0.13211465842773773
Apaloderma vittatum,Sarcophilus harrisii,0.13216505095699727
Gadus morhua,Tachysurus fulvidraco,0.13216615173360796
Gadus morhua,Liparis tanakae,0.13219553308048884
Geospiza fortis,Monodelphis domestica,0.1321969696969697
Corvus cornix,Vombatus ursinus,0.13220577871740663
Anabarilius grahami,Scophthalmus maximus,0.13223972003499562
Phascolarctos cinereus,Podarcis muralis,0.13225412339645695
Astyanax mexicanus,Notothenia coriiceps,0.13226495726495727
Ictalurus punctatus,Takifugu flavidus,0.1322939460247994
Haliaeetus albicilla,Sarcophilus harrisii,0.13229983368971251
Podarcis muralis,Vombatus ursinus,0.13232510288065844
Haliaeetus albicilla,Vombatus ursinus,0.13232889511796309
Amazona aestiva,Sarcophilus harrisii,0.13234371228578326
Leptosomus discolor,Vombatus ursinus,0.13235504652827487
Phascolarctos cinereus,Phoenicopterus ruber,0.1324082784571966
Corvus cornix,Monodelphis domestica,0.13241601143674053
Sarcophilus harrisii,Sorex araneus,0.13242311770943796
Cynoglossus semilaevis,Paramormyrops kingsleyae,0.13243243243243244
